"","Year","LogMean","LogSTD","CL95","taxa","season","n","num_samples","Yc_mean","Yc_sd","Anomaly_yr"
"666",2018,2.148415836,0.472601303,0.239169258,"Oikopleura","Spring",15,15,1.47635116724,0.453555310033559,1.48177003750716
"667",2019,0.806332548,0.424104964,0.214626724,"Oikopleura","Spring",15,15,1.47635116724,0.453555310033559,-1.47725890187555
"668",2020,1.806086945,0.416300525,0.210677134,"Oikopleura","Spring",15,15,1.47635116724,0.453555310033559,0.727002353330628
"669",2021,1.937473025,0.326162661,0.16506108,"Oikopleura","Spring",15,15,1.47635116724,0.453555310033559,1.01668274532136
"670",2022,2.081717619,0.251818013,0.17450098,"Oikopleura","Spring",8,8,1.47635116724,0.453555310033559,1.33471362448652
"671",1997,2.938962543,0.152993551,0.042432776,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-0.586280984366549
"672",1998,2.668070718,0.255602028,0.070891248,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-2.06495010299553
"673",1999,3.217999539,0.124426988,0.034509837,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.936848733336067
"674",2000,2.951825861,0.211034028,0.060920276,"Oithona","Fall",12,12,3.04636907757692,0.183199758206333,-0.516066273790827
"675",2001,2.680224167,0.156418847,0.045154232,"Oithona","Fall",12,12,3.04636907757692,0.183199758206333,-1.99861022831997
"676",2002,2.954029595,0.168208542,0.046652656,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-0.504037142193841
"677",2003,2.678535416,0.239736906,0.066491054,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-2.00782831363042
"678",2004,2.9044316,0.144561568,0.040094165,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-0.774768913270411
"679",2005,3.152666001,0.169855591,0.047109465,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.580224146930137
"680",2006,3.244657986,0.202230134,0.056088548,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,1.08236446578575
"681",2007,3.08111687,0.378880211,0.105082464,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.189671606356277
"682",2008,3.06236967,0.236173987,0.065502879,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.0873395935657064
"683",2009,3.20481425,0.180397533,0.050033273,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.864876536816301
"684",2010,3.059018822,0.380218245,0.105453568,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.0690489144032058
"685",2011,3.225190464,0.186823909,0.051815629,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.976100559159447
"686",2012,2.942989185,0.179453774,0.097552183,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-0.564301468457665
"687",2013,2.95241787,0.16216171,0.08815211,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,-0.512834779351117
"688",2014,3.318207895,0.188519544,0.102480392,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,1.48383829806649
"689",2015,3.118007356,0.166710385,0.084367095,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,0.391039153787489
"690",2016,2.845533395,0.188661934,0.095476112,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,-1.09626608977686
"691",2017,3.103289795,0.086441864,0.043745619,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,0.310703016097699
"692",2018,3.14821984,0.111471289,0.056412256,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,0.555954677125529
"693",2019,3.158724688,0.15021759,0.081659212,"Oithona","Fall",13,13,3.04636907757692,0.183199758206333,0.613295626168533
"694",2020,3.197184528,0.150653866,0.076241376,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,0.823229527700673
"695",2021,3.151265653,0.102301714,0.05177181,"Oithona","Fall",15,15,3.04636907757692,0.183199758206333,0.572580315880846
"696",2022,3.24584231,0.130042618,0.090114937,"Oithona","Fall",8,8,3.04636907757692,0.183199758206333,1.08882912497306
"697",1998,3.124725924,0.1968609,0.107014804,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.255651156336092
"698",1999,3.133827425,0.197734485,0.107489691,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.28864375746992
"699",2000,3.515422972,0.191844357,0.108546163,"Oithona","Spring",12,12,3.05420074032,0.27586491174436,1.67191336065026
"700",2001,2.056171687,0.56881844,0.32183933,"Oithona","Spring",12,12,3.05420074032,0.27586491174436,-3.61781803640493
"701",2002,2.961927689,0.186060716,0.105273761,"Oithona","Spring",12,12,3.05420074032,0.27586491174436,-0.334486364128499
"702",2003,3.043216138,0.494284119,0.279667568,"Oithona","Spring",12,12,3.05420074032,0.27586491174436,-0.0398187730746253
"703",2004,3.265428521,0.223507091,0.121499839,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.765692814444418
"704",2005,3.245871935,0.208837594,0.113525409,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.694800920740579
"705",2006,3.223271019,0.154294909,0.083875668,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.612873444509227
"706",2007,3.114639874,0.215543079,0.117170553,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.219089601855591
"707",2008,2.966116844,0.111371007,0.072762391,"Oithona","Spring",9,9,3.05420074032,0.27586491174436,-0.319300833741503
"708",2009,2.841538488,0.196623187,0.106885582,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,-0.770892720554006
"709",2010,3.383516413,0.164438459,0.089389764,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,1.19375701171149
"710",2011,2.675421316,0.195651852,0.106357558,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,-1.37306126366303
"711",2012,3.161621043,0.2151761,0.116971061,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,0.389394584475261
"712",2013,3.051752426,0.359829219,0.195605392,"Oithona","Spring",13,13,3.05420074032,0.27586491174436,-0.0088750479519804
"713",2014,3.323032405,0.18262682,0.092421922,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,0.974504742122197
"714",2015,2.974365232,0.268721684,0.135991935,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,-0.289400735364209
"715",2016,3.221642152,0.255715595,0.129409946,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,0.606968862481377
"716",2017,2.990628621,0.194174426,0.101714785,"Oithona","Spring",14,14,3.05420074032,0.27586491174436,-0.230446557766331
"717",2018,3.145409941,0.137617562,0.069644095,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,0.330629945299176
"718",2019,3.11821419,0.241756063,0.122345448,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,0.232046363835211
"719",2020,2.895839554,0.25019,0.126613609,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,-0.57405338474779
"720",2021,2.929449486,0.240332548,0.12162505,"Oithona","Spring",15,15,3.05420074032,0.27586491174436,-0.452218636763799
"721",2022,2.991967213,0.122068728,0.084589313,"Oithona","Spring",8,8,3.05420074032,0.27586491174436,-0.225594211770111
"722",1997,2.094954674,0.675290497,0.367092096,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,2.1099558379621
"723",1998,1.621773259,0.6863495,0.373103838,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,-0.190500489608816
"724",1999,1.668819977,0.849576174,0.461834869,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,0.0382255691154989
"725",2000,1.733909725,0.634696565,0.359113388,"Paraeuchaeta","Fall",12,12,1.6609573505,0.205690240379238,0.354671054715554
"726",2001,1.766100876,0.687705276,0.38910589,"Paraeuchaeta","Fall",12,13,1.6609573505,0.205690240379238,0.511174109700799
"727",2002,1.959731709,0.793611041,0.431411876,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,1.45254513752884
"728",2003,1.648784453,0.748089977,0.42327175,"Paraeuchaeta","Fall",12,13,1.6609573505,0.205690240379238,-0.0591807247517256
"729",2004,1.753421695,0.907509241,0.493327643,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,0.449531996897473
"730",2005,1.537859617,0.64965727,0.367578204,"Paraeuchaeta","Fall",12,13,1.6609573505,0.205690240379238,-0.598461712490785
"731",2006,1.964868337,0.575808049,0.313012821,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,1.4775177759512
"732",2007,1.477763401,0.740077022,0.402310452,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,-0.890630246540814
"733",2008,1.474413548,0.701685147,0.381440391,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,-0.90691615779175
"734",2009,1.406526422,0.79061796,0.429784819,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,-1.23696159832813
"735",2010,1.500647819,0.511915585,0.278280482,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,-0.779373543462402
"736",2011,1.740738702,0.7572832,0.411663837,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,0.387871351372358
"737",2012,1.855199581,0.423780374,0.250438197,"Paraeuchaeta","Fall",11,13,1.6609573505,0.205690240379238,0.944343446445827
"738",2013,1.745919785,0.75852822,0.412340638,"Paraeuchaeta","Fall",13,13,1.6609573505,0.205690240379238,0.413060115751491
"739",2014,1.686707303,0.821600873,0.464864455,"Paraeuchaeta","Fall",12,13,1.6609573505,0.205690240379238,0.125188013065297
"740",2015,1.71463578,0.530072589,0.268253742,"Paraeuchaeta","Fall",15,15,1.6609573505,0.205690240379238,0.26096731376769
"741",2016,1.418439476,1.017253364,0.514801231,"Paraeuchaeta","Fall",15,15,1.6609573505,0.205690240379238,-1.17904414936198
"742",2017,1.592624358,0.804658204,0.407213235,"Paraeuchaeta","Fall",15,15,1.6609573505,0.205690240379238,-0.332213100504974
"743",2018,2.055374198,0.514393798,0.356456716,"Paraeuchaeta","Fall",8,8,1.6609573505,0.205690240379238,1.91752825400369
"744",2019,1.369371194,0.593219028,0.474674082,"Paraeuchaeta","Fall",6,6,1.6609573505,0.205690240379238,-1.41759840409731
"745",2020,1.392266518,0.674224905,0.467214022,"Paraeuchaeta","Fall",8,8,1.6609573505,0.205690240379238,-1.3062886795436
"746",2021,1.554293044,0.791139936,0.548232005,"Paraeuchaeta","Fall",8,8,1.6609573505,0.205690240379238,-0.518567659327635
"747",2022,1.449745662,0.534797993,0.524102033,"Paraeuchaeta","Fall",4,4,1.6609573505,0.205690240379238,-1.02684351046789
"748",1998,1.598104203,0.674850288,0.440902188,"Paraeuchaeta","Spring",9,13,1.77038964828,0.248245825488916,-0.694011449903283
"749",1999,1.657332481,0.811773589,0.459304146,"Paraeuchaeta","Spring",12,13,1.77038964828,0.248245825488916,-0.455424243518841
"750",2000,1.636075355,0.610145721,0.34522244,"Paraeuchaeta","Spring",12,13,1.77038964828,0.248245825488916,-0.541053582735863
"751",2001,2.099553675,0.593907344,0.350976811,"Paraeuchaeta","Spring",11,13,1.77038964828,0.248245825488916,1.32595996759147
"752",2002,2.150056838,0.751758175,0.444260691,"Paraeuchaeta","Spring",11,13,1.77038964828,0.248245825488916,1.52940009755351
"753",2003,1.803751098,0.803790745,0.475009976,"Paraeuchaeta","Spring",11,13,1.77038964828,0.248245825488916,0.13438876425936
"754",2004,1.560948125,0.744727753,0.404838618,"Paraeuchaeta","Spring",13,13,1.77038964828,0.248245825488916,-0.843685982906292
"755",2005,1.861964488,0.613639946,0.333578474,"Paraeuchaeta","Spring",13,13,1.77038964828,0.248245825488916,0.368887732712705
"756",2006,2.014179371,0.721212486,0.44701213,"Paraeuchaeta","Spring",10,13,1.77038964828,0.248245825488916,0.982049636644888
"757",2007,2.148717267,0.542478971,0.306936373,"Paraeuchaeta","Spring",12,13,1.77038964828,0.248245825488916,1.52400395041846
"758",2008,1.523140476,NA,NA,"Paraeuchaeta","Spring",1,4,1.77038964828,0.248245825488916,-0.995985216641798
"759",2009,1.606881857,0.922752634,0.522096452,"Paraeuchaeta","Spring",12,13,1.77038964828,0.248245825488916,-0.658652732459746
"760",2010,1.412102692,0.960116026,0.521925017,"Paraeuchaeta","Spring",13,13,1.77038964828,0.248245825488916,-1.44327484892993
"761",2011,1.604804058,0.84805972,0.831098525,"Paraeuchaeta","Spring",4,6,1.77038964828,0.248245825488916,-0.667022657697796
"762",2012,1.632147496,1.070012042,0.699074534,"Paraeuchaeta","Spring",9,11,1.77038964828,0.248245825488916,-0.5568760401418
"763",2013,1.865556255,0.628410827,0.389493066,"Paraeuchaeta","Spring",10,13,1.77038964828,0.248245825488916,0.383356322437935
"764",2014,1.475500082,0.9614603,0.486566045,"Paraeuchaeta","Spring",15,15,1.77038964828,0.248245825488916,-1.18789335409456
"765",2015,1.603287485,0.673955547,0.366366409,"Paraeuchaeta","Spring",13,15,1.77038964828,0.248245825488916,-0.673131815815613
"766",2016,2.308960923,0.611689709,0.361485518,"Paraeuchaeta","Spring",11,15,1.77038964828,0.248245825488916,2.16950788058286
"767",2017,1.553324127,0.755472623,0.427448876,"Paraeuchaeta","Spring",12,13,1.77038964828,0.248245825488916,-0.874397468124562
"768",2018,2.119885179,0.8783255,0.460095033,"Paraeuchaeta","Spring",14,14,1.77038964828,0.248245825488916,1.4078606559916
"769",2019,1.957808958,0.693349209,0.480466489,"Paraeuchaeta","Spring",8,8,1.77038964828,0.248245825488916,0.754974668157585
"770",2020,1.723956469,0.366747858,0.254143299,"Paraeuchaeta","Spring",8,8,1.77038964828,0.248245825488916,-0.187045156503843
"771",2021,1.729868447,0.464648546,0.321985015,"Paraeuchaeta","Spring",8,8,1.77038964828,0.248245825488916,-0.163230141736297
"772",2022,1.611833802,0.651134187,0.638111504,"Paraeuchaeta","Spring",4,4,1.77038964828,0.248245825488916,-0.63870498514014
"773",1997,2.561542712,0.326752104,0.177624467,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-1.11738660648661
"774",1998,2.629409343,0.297054463,0.161480646,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-0.834850876773818
"775",1999,2.79025637,0.211741093,0.115103769,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-0.165228243736705
"776",2000,2.74660734,0.578592574,0.327369567,"Parasagitta","Fall",12,12,2.82994509984615,0.240205481511981,-0.346943622275319
"777",2001,2.820013612,0.238830607,0.129829797,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-0.0413458002025599
"778",2002,3.130849802,0.268689119,0.146061069,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,1.25269706694365
"779",2003,2.275188372,0.278299281,0.151285212,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-2.30950902683078
"780",2004,2.729529128,0.215590239,0.117196189,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-0.418041966461726
"781",2005,2.883380256,0.337371229,0.183397089,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.222456023141092
"782",2006,3.028212129,0.330218128,0.179508619,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.82540593122958
"783",2007,3.136161071,0.268162212,0.145774639,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,1.27480842329809
"784",2008,2.884427608,0.283051762,0.153868691,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.226816256693663
"785",2009,2.891387031,0.322723057,0.175434252,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.255789046807333
"786",2010,2.997631418,0.250977386,0.136432861,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.698095301982035
"787",2011,2.739378673,0.340660409,0.185185108,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,-0.377037302712997
"788",2012,3.015658463,0.258764108,0.140665772,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.773143735042463
"789",2013,3.042796236,0.264116381,0.1435753,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.886121061076742
"790",2014,3.035214636,0.33772029,0.183586841,"Parasagitta","Fall",13,13,2.82994509984615,0.240205481511981,0.85455808444408
"791",2015,2.312303204,0.301630873,0.152646283,"Parasagitta","Fall",15,15,2.82994509984615,0.240205481511981,-2.15499618321714
"792",2016,2.359010313,0.555816744,0.281282082,"Parasagitta","Fall",15,15,2.82994509984615,0.240205481511981,-1.96054970886526
"793",2017,2.765438498,0.345187861,0.17468916,"Parasagitta","Fall",15,15,2.82994509984615,0.240205481511981,-0.268547584510209
"794",2018,2.90369751,0.347159164,0.240569027,"Parasagitta","Fall",8,8,2.82994509984615,0.240205481511981,0.307038830627884
"795",2019,3.068173334,0.333357926,0.266741895,"Parasagitta","Fall",6,6,2.82994509984615,0.240205481511981,0.991768516914398
"796",2020,2.850622219,0.219139708,0.15185607,"Parasagitta","Fall",8,8,2.82994509984615,0.240205481511981,0.0860809629476114
"797",2021,2.946153501,0.25308785,0.175380932,"Parasagitta","Fall",8,8,2.82994509984615,0.240205481511981,0.483787465724632
"798",2022,3.035529817,0.360376125,0.353168603,"Parasagitta","Fall",4,4,2.82994509984615,0.240205481511981,0.855870215199865
"799",1998,2.905042495,0.828004078,0.450108144,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.631939735175446
"800",1999,2.834484326,0.224225978,0.12189063,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.408515562835476
"801",2000,3.014735666,0.356663393,0.193884429,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.979285851002542
"802",2001,2.797745409,0.429406724,0.233428154,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.292180881256765
"803",2002,2.960764782,0.371361039,0.201874161,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.808385723362374
"804",2003,3.184526735,0.295144432,0.160442341,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,1.51693343454519
"805",2004,2.65570881,0.270832034,0.147225971,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,-0.157581492445977
"806",2005,3.026790187,0.385563644,0.209594785,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,1.01745678734557
"807",2006,3.056248399,0.261927874,0.142385614,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,1.11073693800701
"808",2007,2.766491232,0.280006118,0.15221306,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.193213763382831
"809",2008,2.197079382,0.224489723,0.219999928,"Parasagitta","Spring",4,4,2.7054736204,0.31580364944862,-1.60984282255013
"810",2009,2.625908375,0.398920088,0.21685543,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,-0.251945300628785
"811",2010,2.922318198,0.342151544,0.185995698,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,0.686643672353381
"812",2011,1.808703646,0.645862043,0.516797267,"Parasagitta","Spring",6,6,2.7054736204,0.31580364944862,-2.8396441142011
"813",2012,2.713980681,0.288537877,0.170514989,"Parasagitta","Spring",11,11,2.7054736204,0.31580364944862,0.0269378159969111
"814",2013,2.534826665,0.243211294,0.132211166,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,-0.540357768815978
"815",2014,2.835132497,0.200997536,0.101718788,"Parasagitta","Spring",15,15,2.7054736204,0.31580364944862,0.410568012201186
"816",2015,2.469297759,0.418610948,0.211846369,"Parasagitta","Spring",15,15,2.7054736204,0.31580364944862,-0.747856656540712
"817",2016,3.123890842,0.315256896,0.159542002,"Parasagitta","Spring",15,15,2.7054736204,0.31580364944862,1.32492839246962
"818",2017,2.512092195,0.311132084,0.169133328,"Parasagitta","Spring",13,13,2.7054736204,0.31580364944862,-0.61234702555729
"819",2018,2.753808962,0.267625325,0.140190718,"Parasagitta","Spring",14,14,2.7054736204,0.31580364944862,0.15305504443787
"820",2019,2.332439049,0.341304157,0.236511715,"Parasagitta","Spring",8,8,2.7054736204,0.31580364944862,-1.18122311775466
"821",2020,2.383354967,0.264322066,0.183165847,"Parasagitta","Spring",8,8,2.7054736204,0.31580364944862,-1.01999661486625
"822",2021,2.689211782,0.37638319,0.260820244,"Parasagitta","Spring",8,8,2.7054736204,0.31580364944862,-0.0514935100604196
"823",2022,2.532257469,0.176505316,0.172975209,"Parasagitta","Spring",4,4,2.7054736204,0.31580364944862,-0.548493190950858
"824",1997,2.471392832,0.186246557,0.051655501,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.753996060607159
"825",1998,2.847262854,0.233639861,0.064800038,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,0.601756156207653
"826",1999,3.124255898,0.301289802,0.083562756,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,1.6008619945692
"827",2000,2.713858205,0.260800859,0.075286723,"Pseudocalanus","Fall",12,12,2.68043141026923,0.277240942215138,0.120569474564946
"828",2001,2.683122303,0.318607516,0.091974067,"Pseudocalanus","Fall",12,12,2.68043141026923,0.277240942215138,0.00970597166951442
"829",2002,2.423375995,0.335340764,0.093006794,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.927191392495546
"830",2003,2.140249688,0.193208602,0.053586425,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-1.94841973177992
"831",2004,2.567990109,0.319206661,0.088531999,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.405572497232305
"832",2005,2.629771753,0.731681173,0.202931845,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.182727907589922
"833",2006,3.015754671,0.458232029,0.127090698,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,1.20950123041553
"834",2007,2.686186035,0.540836794,0.150001138,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,0.0207567637189164
"835",2008,2.506305267,0.657642703,0.182397268,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.628067924881417
"836",2009,2.560575662,0.891385997,0.247225994,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.432316191510498
"837",2010,2.380170962,0.351404645,0.097462113,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-1.08303068756789
"838",2011,3.06949204,0.468592209,0.129964095,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,1.40333035453638
"839",2012,3.144667348,0.259458631,0.141043319,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,1.67448549994656
"840",2013,2.435320339,0.31216425,0.169694419,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,-0.884108491735775
"841",2014,2.942000149,0.335476007,0.182366835,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,0.943470818706832
"842",2015,2.215326965,0.508436683,0.257304463,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,-1.6776181813302
"843",2016,2.482224809,0.792933601,0.401279768,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,-0.714925435202941
"844",2017,2.51752242,0.62900548,0.318320693,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,-0.587607980868907
"845",2018,2.781769949,0.311589295,0.15768594,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,0.365525156281323
"846",2019,3.134368706,0.263081666,0.143012822,"Pseudocalanus","Fall",13,13,2.68043141026923,0.277240942215138,1.6373385983464
"847",2020,2.637987602,0.62574099,0.316668633,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,-0.153093579649915
"848",2021,2.713312382,0.396351356,0.200581461,"Pseudocalanus","Fall",15,15,2.68043141026923,0.277240942215138,0.118600706908771
"849",2022,2.866951724,0.246208453,0.170613754,"Pseudocalanus","Fall",8,8,2.68043141026923,0.277240942215138,0.672773336580391
"850",1998,2.823128471,0.274911482,0.149443584,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,0.895983313322651
"851",1999,2.240424596,0.763023389,0.431721124,"Pseudocalanus","Spring",12,13,2.45792593596,0.407599705942835,-0.533615056117101
"852",2000,3.20400292,0.268755261,0.152062604,"Pseudocalanus","Spring",12,12,2.45792593596,0.407599705942835,1.83041590354983
"853",2001,1.309129378,1.012010024,0.572598575,"Pseudocalanus","Spring",12,12,2.45792593596,0.407599705942835,-2.81844304892878
"854",2002,2.706474831,0.21725334,0.122922649,"Pseudocalanus","Spring",12,12,2.45792593596,0.407599705942835,0.609786737861038
"855",2003,2.274658775,1.018246104,0.576126969,"Pseudocalanus","Spring",12,12,2.45792593596,0.407599705942835,-0.449625351264858
"856",2004,2.688627364,0.439426208,0.238874808,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,0.565999986448358
"857",2005,2.738952105,0.38492252,0.209246266,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,0.689466074049163
"858",2006,2.709358877,0.578896131,0.314691521,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,0.616862420100133
"859",2007,2.318121976,0.480325474,0.261107902,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,-0.34299327973413
"860",2008,2.549353759,0.277733984,0.181452869,"Pseudocalanus","Spring",9,9,2.45792593596,0.407599705942835,0.224307872912996
"861",2009,2.104751363,0.615621354,0.33465558,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,-0.866474062200456
"862",2010,2.950791846,0.306226384,0.166466559,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,1.20919103437509
"863",2011,1.780137862,0.760959883,0.413662504,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,-1.6628767491188
"864",2012,2.303791268,0.469669409,0.255315199,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,-0.378152058779005
"865",2013,2.292531269,0.776312662,0.42200837,"Pseudocalanus","Spring",13,13,2.45792593596,0.407599705942835,-0.405777198924663
"866",2014,2.741520939,0.292969511,0.148263029,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,0.69576841912583
"867",2015,2.454051333,0.583244393,0.295162387,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,-0.0095059022455323
"868",2016,3.004298725,0.345076655,0.174632882,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,1.34046413938441
"869",2017,2.155315266,0.721105195,0.377738001,"Pseudocalanus","Spring",14,14,2.45792593596,0.407599705942835,-0.742421217552203
"870",2018,2.547266044,0.461664497,0.233634471,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,0.219185899149127
"871",2019,2.287100258,0.767510579,0.388413944,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,-0.419101573110452
"872",2020,2.52845815,0.46577482,0.235714581,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,0.173042848195509
"873",2021,2.048148901,0.722604393,0.365688278,"Pseudocalanus","Spring",15,15,2.45792593596,0.407599705942835,-1.00534183166823
"874",2022,2.687752123,0.348890186,0.241768564,"Pseudocalanus","Spring",8,8,2.45792593596,0.407599705942835,0.56385268117007
"875",1997,1.85892507,0.515250112,0.280093152,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.562164446330466
"876",1998,1.845589648,0.413270872,0.224656605,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.607405259927486
"877",1999,2.301908935,0.507974672,0.276138177,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.940671419152666
"878",2000,2.612933492,0.540344043,0.305728423,"Themisto","Fall",12,12,2.02463164176923,0.294765300173076,1.99583142888711
"879",2001,2.022706063,0.27525355,0.149629534,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.00653258293326956
"880",2002,2.228848826,0.418341075,0.227412799,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.692812838250838
"881",2003,1.223920007,0.356286775,0.193679697,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-2.71643790601906
